Date,ConfirmedGrowth,DailyDeaths,DailyHospitalized,DailyTests,Confirmed,Tests,Hospitalized,Deaths,DeathsConfirmed,DeathsProbable,PositivePct,CurrentlyHospitalized,CurrentlyInICU,CurrentlyOnVentilator,Geography,ID Geography,ConfirmedPC,DailyDeathsPC,DeathsPC,DailyTestsPC,TestsPC,DailyHospitalizedPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DailyDeathsSmooth,DailyDeathsPCSmooth,DeathsSmooth,DeathsPCSmooth,DailyTestsSmooth,DailyTestsPCSmooth,TestsSmooth,TestsPCSmooth,DailyHospitalizedSmooth,DailyHospitalizedPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
"6/22",286,28,134,22445,170159,1268143,19401,14651,12895,1756,13.417966270365408,1033,287,213,"New Jersey","04000US34",1910.0703596107996,0.3143058555180883,164.4605388998397,251.9498188251247,14235.170376224109,1.5041780228365655,217.78028224665826,3.210409809934759,170090.06666666668,1909.2965685284046,35.266666666666666,0.3958757084977826,14675.2,164.73218896068036,20447.666666666668,229.52933446483445,1260943.9333333333,14154.359347381309,74,0.8306654752978047,19393.133333333335,217.69197726820317,315.8666666666667,3.5456693891540545,1592798400000
"6/22",456,3,0,12871,82186,796335,1145,6426,,,10.320530932333755,745,,156,"Pennsylvania","04000US42",641.7241740102725,0.02342457988015985,50.175450103302396,100.49925587917915,6217.9376062890315,,8.940381320927676,3.560536141784297,82298.86666666667,642.605458759986,26.6,0.207697941604084,6450.4,50.365970019661034,15073.933333333332,117.70018515829028,801551.6666666666,6258.670347969531,0,0,1145,8.940381320927674,479.3333333333333,3.742727318629984,1592798400000
"6/22",3280,10,0,16992,114881,1899887,,2192,,,6.046728042246723,3711,1325,,"Texas","04000US48",400.25649919020884,0.03484096579854013,7.637139703039996,59.20176908487939,6619.389798809101,,,11.427836781921162,118463.6,412.73862359719385,28.466666666666665,0.09918061597317758,2207.266666666667,7.6903302441591,48774.933333333334,169.93657840927418,1949367.9333333333,6791.786149403753,0,0,0,0,4343.8,15.13421872356986,1592798400000
"6/23",1750,40,170,23236,67678,730785,10123,2688,,,9.261000157365025,1056,,,"Georgia","04000US13",643.3591029970602,0.38024711309262105,25.552605999824134,220.88554799550357,6946.972163534777,1.6160502306436395,96.23103814591508,16.635811197802173,68701.26666666666,653.0864578951579,20.733333333333334,0.19709475361967527,2688.133333333333,25.553873490201113,13943.133333333333,132.54590493663738,729384.8666666667,6933.6622470861585,115.26666666666667,1.0957454308952363,10188.8,96.85654464695244,1525.1333333333334,14.498188677033152,1592884800000
"6/23",229,16,63,14067,107439,1017367,11157,7890,7710,180,10.560495868255998,953,181,112,"Massachusetts","04000US25",1556.6021539088767,0.23181186033509274,114.31222362774261,203.80608995835934,14739.858557095768,0.9127592000694277,161.64530785991437,3.317807251046015,107468.8,1557.0339034987508,29.866666666666667,0.43271547262550647,7908.266666666666,114.57687550162515,12455.266666666666,180.45490856060437,1018435.3333333334,14755.336828186893,35.2,0.509986092737204,11153.733333333334,161.5979796050959,212.8,3.083097742456734,1592884800000
"6/23",351,56,111,16084,170510,1284227,19512,14707,12949,1758,13.27724771399449,1092,307,216,"New Jersey","04000US34",1914.0104080139013,0.6286117110361766,165.0891506108759,180.54626357689042,14415.716639801,1.245998212946707,219.02628045960498,3.9400484031017498,170419.8,1912.9978941507677,34.666666666666664,0.389140583022395,14709.866666666667,165.12132954370273,20444.866666666665,229.49790387928263,1281388.8,14383.857251260593,72.8,0.8171952243470295,19465.933333333334,218.50917249255022,329.73333333333335,3.7013256223630124,1592884800000
"6/23",510,38,0,15360,82696,811695,1145,6464,,,10.188063250358818,738,,151,"Pennsylvania","04000US42",645.7063525898997,0.2967113451486914,50.47216144845109,119.93384898641843,6337.87145527545,,8.940381320927676,3.9821785796271745,82797.86666666667,646.5017472133859,27.066666666666666,0.21134176514099778,6477.466666666666,50.57731178480203,15203.4,118.7110859166741,816755.0666666667,6377.381433886205,0,0,1145,8.940381320927674,499,3.896288453399921,1592884800000
"6/23",5489,28,0,47285,120370,1947172,,2220,,,6.18178568714012,4092,1399,,"Texas","04000US48",419.38070531702755,0.09755470423591237,7.734694407275908,164.745506778397,6784.135305587498,,,19.124206126818677,123188.8,429.20167675632007,29.4,0.10243243944770801,2236.6666666666665,7.79276268360681,53852.46666666667,187.62719493003559,2003220.4,6979.41334433379,0,0,0,0,4725.2,16.463053159126183,1592884800000
"6/24",1703,10,190,11973,69381,742758,10313,2698,,,9.340996663785512,1124,,,"Georgia","04000US13",659.5481238369786,0.09506177827315526,25.64766777809729,113.8174671264488,7060.789630661226,1.8061737871899501,98.03721193310503,16.189020839918342,70378.53333333334,669.03085309232,19.866666666666667,0.18885606616933517,2708,25.742729556370445,15121.4,143.746717397969,744506.2666666667,7077.408964484126,121.4,1.1540499882361048,10310.2,98.01059463518855,1677.2666666666667,15.94439519716209,1592971200000
"6/24",172,48,62,13998,107611,1031365,11219,7938,7752,186,10.433842529075546,939,181,98,"Massachusetts","04000US25",1559.094131407479,0.6954355810052782,115.00765920874788,202.80640131066426,14942.664958406433,0.8982709587984844,162.54357881871283,2.491977498602247,107686,1560.1807495028,28.666666666666668,0.4153295831003746,7936.933333333333,114.99220508472553,12510.466666666667,181.25465947876043,1030945.8,14936.591487665657,32.333333333333336,0.4684531344271666,11186.066666666668,162.06643273952307,217.2,3.146846004048883,1592971200000
"6/24",196,46,86,16232,170706,1300459,19598,14753,12995,1758,13.126596071079518,1196,275,214,"New Jersey","04000US34",1916.2105490025278,0.5163596197797164,165.6055102306556,182.20759452748604,14597.924234328486,0.965367984805557,219.99164844441052,2.200140988626618,170746.46666666667,1916.6647957984787,34.06666666666667,0.38240545754700744,14743.933333333332,165.50373500124977,20770.2,233.1498385814928,1302159,14617.007089842084,78.33333333333333,0.8793080481756042,19544.266666666666,219.38848054072588,326.6666666666667,3.6669016477110303,1592971200000
"6/24",495,54,0,16638,83191,828333,1145,6518,,,10.043183115969061,707,,136,"Pennsylvania","04000US42",649.571408270126,0.4216424378428773,50.893803886293966,129.91272001536652,6467.784175290816,,8.940381320927676,3.865055680226375,83315.13333333333,650.5406653309451,24.866666666666667,0.1941637398955472,6502.333333333333,50.771475524697586,15449.066666666668,120.62929873574937,832204.1333333333,6498.010732621955,0,0,1145,8.940381320927674,517.2666666666667,4.038918117559117,1592971200000
"6/24",5551,29,0,63690,125921,2010862,,2249,,,6.262040856110464,4389,1460,,"Texas","04000US48",438.7209254317971,0.10103880081576637,7.835733208091675,221.9021111709021,7006.0374167584005,,,19.340220114769625,128179.2,446.5887123284235,30.133333333333333,0.10498744360626759,2266.8,7.897750127213076,57277.13333333333,199.55906435050898,2060497.5333333334,7178.972408684297,0,0,0,0,4990.4,17.387035572103468,1592971200000
"6/25",1714,47,144,14690,71095,757448,10457,2745,,,9.386122875761767,1135,,,"Georgia","04000US13",675.8417126329973,0.44679035788382976,26.09445813598112,139.6457522832651,7200.435382944491,1.3688896071334358,99.40610154023847,16.293588796018813,72223.8,686.5722861644712,18.266666666666666,0.1736461816456303,2726.266666666667,25.916375738016075,15984.066666666668,151.9473801369999,760490.3333333334,7229.356344621127,130.46666666666667,1.2402393338704323,10440.666666666666,99.25083396905897,1845.2666666666667,17.541433072151097,1593057600000
"6/25",226,25,33,12646,107837,1044011,11252,7963,7776,187,10.329105727813213,822,174,101,"Massachusetts","04000US25",1562.3684739347123,0.3622060317735824,115.36986524052146,183.21829911234892,15125.88325751878,0.47811196194112876,163.02169078065396,3.274342527233185,107898.46666666666,1563.2590178314997,26.533333333333335,0.38442133505569553,7963.466666666666,115.37662641978123,12245.4,177.414309659209,1043191.2,15114.005797324866,31.133333333333333,0.45106724490203465,11217.2,162.51749998442514,212.46666666666667,3.0782683286997514,1593057600000
"6/25",324,23,70,21285,171030,1321744,19668,14776,13018,1758,12.939722064181868,1182,252,210,"New Jersey","04000US34",1919.8475167592371,0.2581798098898582,165.86369004054546,238.92857623937533,14836.852810567862,0.7857646387952207,220.77741308320574,3.6369677567093075,171083.86666666667,1920.4521813574718,33.06666666666667,0.37118024842136144,14777,165.87491524967112,21098.666666666668,236.83694560562998,1323257.6666666667,14853.844035447715,75.4,0.8463807680737091,19619.666666666668,220.23486130879957,337.4,3.787385558992964,1593057600000
"6/25",579,39,0,17380,83770,845713,1145,6557,,,9.90525154514593,704,,142,"Pennsylvania","04000US42",654.0923521869969,0.304519538442078,51.198323424736046,135.7063994390594,6603.490574729875,,8.940381320927676,4.520943916870851,83865.53333333334,654.838294919625,26.2,0.20457466428672935,6528.533333333334,50.97605018898432,15826.2,123.57402869979526,848030.3333333334,6621.58476132175,0,0,1145,8.940381320927674,550.4,4.297629588679994,1593057600000
"6/25",5996,47,0,72894,131917,2083756,,2296,,,6.330731621168698,4739,1586,,"Texas","04000US48",459.6115685246018,0.1637525392531386,7.9994857473448135,253.96973609187842,7260.0071528502785,,,20.890643092804662,133488.66666666666,465.0874069826057,30.866666666666667,0.1075424477648272,2297.6666666666665,8.005292574977902,59441.13333333333,207.0986493493131,2119938.6666666665,7386.071058033611,0,0,0,0,5309.466666666666,18.49869465418222,1593057600000
"6/26",1900,25,148,13104,72995,770552,10605,2770,,,9.473079039441854,1184,,,"Georgia","04000US13",693.9034505048969,0.23765444568288815,26.33211258166401,124.56895424914266,7325.004337193634,1.406914318442698,100.81301585868115,18.0617378718995,74195.86666666667,705.3191025851258,16.733333333333334,0.15907004231041316,2743,26.07544578032649,16364.933333333332,155.56796639883012,776855.2666666667,7384.924311019957,132.66666666666666,1.2611529250905267,10573.333333333334,100.5119868941495,1972.0666666666666,18.746816420654707,1593144000000
"6/26",233,50,39,13231,108070,1057242,11291,8013,7815,198,10.221879191329894,791,156,99,"Massachusetts","04000US25",1565.744234150842,0.7244120635471648,116.09427730406863,191.69392025585074,15317.577177774632,0.5650414095667885,163.58673219022074,3.375760216129788,108112.2,1566.3556379324757,25.266666666666666,0.3660695627791673,7988.733333333334,115.74269598256039,11645.333333333334,168.72039901389164,1054836.5333333334,15282.726196338754,30.066666666666666,0.4356131208796951,11247.266666666666,162.95311310530482,213.73333333333332,3.0966201009762804,1593144000000
"6/26",419,43,84,25793,171449,1347537,19752,14819,13060,1759,12.723138585434018,1118,234,206,"New Jersey","04000US34",1924.5508793828828,0.4826839924027785,166.34637403294823,289.53181897778757,15126.384629545648,0.942917566554265,221.72033064976,4.7033626236456785,171421.73333333334,1924.2448053473902,34.8,0.3906372775724812,14811.8,166.26555252724359,20946.666666666668,235.13071381853177,1344204.3333333333,15088.974749266246,80.26666666666667,0.9010101191518529,19699.933333333334,221.13587142795137,337.8666666666667,3.792623989918266,1593144000000
"6/26",600,22,0,19804,84370,865517,1145,6579,,,9.747931005399085,661,,131,"Pennsylvania","04000US42",658.7772681630288,0.17178025245450557,51.37010367719055,154.63345998222854,6758.124034712104,,8.940381320927676,4.68491597603197,84432.53333333334,659.2655405169753,25.666666666666668,0.20041029453025647,6554.2,51.176460483514575,16074.733333333334,125.5146250063116,864105.0666666667,6747.099386328062,0,0,1145,8.940381320927674,567,4.427245597350211,1593144000000
"6/26",5707,28,0,77860,137624,2161616,,2324,,,6.3667182330256615,5102,1727,,"Texas","04000US48",479.4953077058287,0.09755470423591237,8.097040451580726,271.27175970743343,7531.278912557712,,,19.88373918122685,139067.4,484.5242527091901,31.333333333333332,0.10916835950209242,2329,8.114460934479995,61851.666666666664,215.4971802916038,2181790.3333333335,7601.568238325214,0,0,0,0,5578.733333333334,19.43684572658424,1593144000000
"6/27",1990,6,84,18785,74985,789337,10689,2776,,,9.499744722469616,1178,,,"Georgia","04000US13",712.8207443812547,0.05703706696389316,26.389149648627903,178.57355048612217,7503.577887679756,0.7985189374945042,101.61153479617566,18.9172938763579,76283.2,725.1616644366757,14.733333333333333,0.14005768665578208,2757.733333333333,26.215503466982273,17646.6,167.75171764750615,794501.8666666667,7552.676028667464,131.4,1.24911176650926,10704.733333333334,101.76109866065876,2087.3333333333335,19.84256185154994,1593230400000
"6/27",373,28,19,7836,108443,1065078,11310,8041,7841,200,10.181695612903468,769,143,90,"Massachusetts","04000US25",1571.1483481449038,0.4056707555864123,116.49994805965504,113.52985859911166,15431.107036373744,0.2752765841479226,163.8620087743687,5.4041139940618494,108324.73333333334,1569.434872143927,24.8,0.35930838351939376,8013.533333333334,116.10200436607978,11155.733333333334,161.62695608763778,1065992.2666666666,15444.353152426393,28.333333333333332,0.4105001693433934,11275.6,163.36361327464823,212.53333333333333,3.0792342114511486,1593230400000
"6/27",313,36,71,20602,171762,1368139,19823,14855,13094,1761,12.554426121907202,1103,236,200,"New Jersey","04000US34",1928.06436983921,0.4041075285232564,166.7504815614715,231.26175840655912,15357.646387952207,0.7969898479208668,222.51732049768088,3.5134904563272014,171753.8,1927.9723231243797,34.13333333333333,0.38315380482205047,14845.933333333332,166.64870633206561,20976.6,235.4667217450261,1365180.9333333333,15324.441471011272,64.4,0.7229034676916031,19764.333333333332,221.85877489564297,332.06666666666666,3.727517776989518,1593230400000
"6/27",0,0,0,17481,84370,882998,1145,6579,,,9.55494802932736,651,,126,"Pennsylvania","04000US42",658.7772681630288,,51.37010367719055,136.49502696169145,6894.619061673796,,8.940381320927676,,85006.73333333334,663.7490051060379,23.333333333333332,0.18219117684568772,6577.533333333334,51.35865166036025,15915.333333333334,124.26999899534579,880020.4,6871.369385323408,0,0,1145,8.940381320927674,574.2,4.483464589062595,1593230400000
"6/27",5742,42,0,86143,143366,2247759,,2366,,,6.378174884407092,5523,1684,,"Texas","04000US48",499.5009902673504,0.14633205635386853,8.243372507934595,300.1305316783642,7831.4094442360765,,,20.00568256152174,144966.4,505.0769384337488,31.2,0.10870381329144524,2360.2,8.22316474777144,62909.333333333336,219.18219310756277,2244699.6666666665,7820.750431432776,0,0,0,0,5899,20.552685724558827,1593230400000
"6/28",2225,2,22,17125,77210,806462,10711,2778,,,9.573916687953059,1236,,,"Georgia","04000US13",733.9719900470318,0.019012355654631052,26.408162004282534,162.7932952927784,7666.371182972534,0.20913591220094158,101.82067070837661,21.151245665777047,78397,745.2558231280553,14.533333333333333,0.13815645109031896,2772.266666666667,26.353659918072587,17558.4,166.91327276313694,812060.2666666667,7719.5893014306,129.2,1.228198175289166,10833.933333333332,102.98929683594791,2113.8,20.09415869137956,1593316800000
"6/28",224,19,9,6248,108667,1071326,11319,8060,7860,200,10.14322437801379,748,134,81,"Massachusetts","04000US25",1574.3937141895951,0.2752765841479226,116.77522464380297,90.52253146085371,15521.629567834598,0.13039417143848966,163.99240294580716,3.2453660446912984,108527.26666666666,1572.3692239426687,23.666666666666668,0.3428883767456581,8037.2,116.44489274282544,11118.2,161.0831640986017,1077110.4666666666,15605.43631652499,25.8,0.37379662479033704,11301.4,163.73740989943857,202.53333333333333,2.934351798741716,1593316800000
"6/28",331,27,18,20605,172093,1388744,19841,14882,13121,1761,12.39198873226455,1014,223,187,"New Jersey","04000US34",1931.779914059799,0.3030806463924423,167.05356220786393,231.29543403393606,15588.941821986144,0.2020537642616282,222.7193742619425,3.7155442205888294,172086.86666666667,1931.711066110495,34.06666666666667,0.38240545754700744,14880,167.03111178961268,21079.666666666668,236.62366663224267,1386260.6,15561.065137643516,64.66666666666667,0.7258968567917754,19829,222.58467175243473,333.06666666666666,3.7387429861151644,1593316800000
"6/28",1126,0,0,15191,85496,898189,1145,6579,,,9.518709313963987,648,,121,"Pennsylvania","04000US42",667.5692938113822,,51.37010367719055,118.6142643198361,7013.233325993631,,8.940381320927676,8.79202564835333,85579.26666666666,668.2194560396115,22.266666666666666,0.173862437332742,6599.8,51.532514097693,15814.733333333334,123.48449475003109,895835.1333333333,6994.853880073439,0,0,1145,8.940381320927674,572.5333333333333,4.470450933573617,1593316800000
"6/28",5357,27,0,48975,148723,2296734,,2393,,,6.475412477021719,5497,1828,,"Texas","04000US48",518.1652956456284,0.09407060765605835,8.337443115590652,170.63362999835027,8002.043074234426,,,18.664305378277948,150800,525.4017642419851,31.466666666666665,0.10963290571273963,2391.6666666666665,8.33279765348418,60960.86666666667,212.3935470582699,2305660.533333333,8033.143978491046,0,0,0,0,5833.6,20.324825808236373,1593316800000
"6/29",2207,6,113,16179,79417,822641,10824,2784,,,9.653907354483913,1359,,,"Georgia","04000US13",754.9521245119172,0.05703706696389316,26.465199071246428,153.8004510681379,7820.171634040672,1.0741980944866545,102.89486880286326,20.980134464885367,80554.53333333334,765.7657186630828,15.666666666666666,0.1489301192946099,2787.9333333333334,26.502590037367202,17783.266666666666,169.05089528390596,829843.5333333333,7888.640196714507,138.8,1.3194574824313952,10972.733333333334,104.3087543183793,2157.5333333333333,20.509895535027493,1593403200000
"6/29",101,35,26,16112,108768,1087438,11345,8095,7895,200,10.002225414230512,762,138,79,"Massachusetts","04000US25",1575.8570265579604,0.5070884444830154,117.28231308828599,233.4345433574384,15755.064111192036,0.3766942730445257,164.3690972188517,1.463312368365273,108732.33333333333,1575.3402792859636,22.666666666666668,0.32840013547471475,8059.866666666667,116.77329287830017,11901.6,172.43325231025872,1089012.0666666667,15777.86956883525,25.6,0.3708989765361484,11327,164.1083088759747,205.06666666666666,2.9710553432947724,1593403200000
"6/29",106,19,6,16167,172199,1404911,19847,14901,13138,1763,12.256933001449914,978,225,185,"New Jersey","04000US34",1932.9697862271173,0.2132789733872742,167.2668411812512,181.47795593431906,15770.419777920462,0.06735125475387606,222.78672551669638,1.1898721673184771,172413.8,1935.380961147306,34.333333333333336,0.3853988466471796,14914.333333333334,167.41651063625983,20311.8,228.00420271829668,1406572.4,15789.069340361813,64.66666666666667,0.7258968567917754,19893.666666666668,223.31056860922646,326.93333333333334,3.669895036811202,1593403200000
"6/29",492,35,0,13811,85988,912000,1145,6614,,,9.428508771929826,635,,111,"Pennsylvania","04000US42",671.4109249117283,0.2732867652685316,51.64339044245908,107.83895757496256,7121.072283568594,,8.940381320927676,3.8416311003462154,86150.86666666667,672.6826193261113,22.066666666666666,0.17230079867406464,6621.866666666667,51.70481489636706,15657.066666666668,122.25340294077381,911492.2,7117.107283014212,0,0,1145,8.940381320927674,571.6,4.46316328649979,1593403200000
"6/29",4288,10,0,30546,153011,2327280,,2403,,,6.574670860403561,5913,1894,,"Texas","04000US48",533.1051017800423,0.03484096579854013,8.372284081389193,106.42521412822067,8108.468288362647,,,14.939806134414008,156730.4,546.0638505991514,31.533333333333335,0.10986517881806321,2423.2,8.442662832302243,61085.6,212.82813003833033,2366746.1333333333,8245.972108529377,0,0,0,0,5930.4,20.66208635716624,1593403200000
"6/30",1874,21,227,11092,81291,833733,11051,2805,,,9.750243783081634,1459,,,"Georgia","04000US13",772.7667017603064,0.19962973437362605,26.66482880562005,105.44252446058383,7925.614158501256,2.1579023668006245,105.05277116966388,17.8145772483893,82857.33333333333,787.656544963825,16.733333333333334,0.15907004231041313,2804.6666666666665,26.661660079677617,18557.6,176.41184564819065,848401.1333333333,8065.052042362698,151.53333333333333,1.440502813432546,11124.266666666666,105.74925713181186,2302.8,21.890826300742198,1593489600000
"6/30",114,0,0,16112,108882,1103550,11345,8095,7874,180,9.866521680032623,733,120,63,"Massachusetts","04000US25",1577.508686062848,,117.28231308828599,233.4345433574384,15988.498654549474,,164.3690972188517,1.6516595048875358,108940.86666666667,1578.361560532331,22.6,0.32743425272331855,8082.466666666666,117.10072713102346,12309.733333333334,178.34638651430637,1101321.8,15956.215955349558,26.333333333333332,0.3815236868015068,11353.333333333334,164.48983256277623,208.53333333333333,3.021281246367375,1593489600000
"6/30",438,43,0,18433,172637,1423344,19847,14944,13181,1763,12.12897233557032,992,211,174,"New Jersey","04000US34",1937.8864278241504,0.4826839924027785,167.74952517365398,206.91427981303292,15977.334057733495,,222.78672551669638,4.916641597032953,172742.06666666668,1939.0658231296181,36,0.4041075285232563,14950.333333333334,167.82061816478304,19546.333333333332,219.41167930625213,1426118.7333333334,16008.481019668065,56.333333333333336,0.6323534474113919,19950,223.94292205663788,328.26666666666665,3.684861982312064,1593489600000
"6/30",618,35,0,14219,86606,926219,1145,6649,,,9.35048838341688,634,,110,"Pennsylvania","04000US42",676.2363883670413,0.2732867652685316,51.91667720772761,111.0247004386643,7232.0969840072585,,8.940381320927676,4.825463455312929,86758.4,677.4263570249534,24.066666666666666,0.1879171852608379,6645.933333333333,51.89273208162789,16579.466666666667,129.4556804345936,928071.6666666666,7246.562963448806,0,0,1145,8.940381320927674,607.5333333333333,4.743737698842149,1593489600000
"6/30",6975,21,0,91085,159986,2418365,,2424,,,6.615461272388577,6533,1993,,"Texas","04000US48",557.4066754245241,0.07316602817693427,8.445450109566128,317.3489369760028,8425.81722533865,,,24.30157364448174,163110.66666666666,568.2933158710413,34.86666666666667,0.12147883408424325,2458.0666666666666,8.564141666386487,65609,228.58809250764196,2432355.1333333333,8474.560201037018,0,0,0,0,6380.266666666666,22.2294652718899,1593489600000
"7/1",2946,22,224,21892,84237,855625,11275,2827,,,9.84508400292184,1570,,,"Georgia","04000US13",800.771901639578,0.20913591220094158,26.873964717820993,208.10924499559152,8133.723403496848,2.129383833318678,107.18215500298257,28.00519987927154,85271.46666666666,810.6057257293415,15.6,0.14829637410612223,2820.266666666667,26.80995645378374,18449.2,175.38137597170962,866850.3333333334,8240.433418334407,158.46666666666667,1.5064123130352671,11282.733333333334,107.25566944484713,2414.133333333333,22.949180765516655,1593576000000
"7/1",261,0,7,14528,109143,1118078,11352,8095,7902,179,9.761662424267358,760,123,65,"Massachusetts","04000US25",1581.2901170345642,,117.28231308828599,210.4851691842642,16198.983823733739,0.10141768889660308,164.4705149077483,3.7814309717162002,109151.73333333334,1581.416647674997,23.533333333333335,0.34095661124286564,8106,117.44168374226632,12672.266666666666,183.59885691639903,1113994.0666666667,16139.814812265959,24,0.34771779050263907,11377.333333333334,164.83755035327886,210.86666666666667,3.0550871426662436,1593576000000
"7/1",299,43,207,20601,172936,1443945,20054,14987,13224,1763,11.976633459030642,1080,217,178,"New Jersey","04000US34",1941.2427653527186,0.4826839924027785,168.23220916605678,231.25053319743347,16208.584590930928,2.3236182890087242,225.1103438057051,3.356337528568157,173061.26666666666,1942.6489098825248,35.733333333333334,0.40111413942308405,14986.066666666668,168.2217323042061,19658.666666666668,220.67264446469972,1445777.4,16229.153664132764,60.93333333333333,0.6839894093893636,20010.933333333334,224.62691146602722,319.2,3.583086752906206,1593576000000
"7/1",636,0,0,17068,87242,943287,1145,6649,,,9.248722817127767,632,,111,"Pennsylvania","04000US42",681.2023993016352,,51.91667720772761,133.27024313152276,7365.367227138781,,8.940381320927676,4.966010934593888,87388.53333333334,682.3465598922262,23.2,0.18115008440656952,6669.133333333333,52.07388216603446,16961.066666666666,132.43528699534997,945032.7333333333,7378.998250444156,0,0,1145,8.940381320927674,630.1333333333333,4.920202867272686,1593576000000
"7/1",8076,57,0,95012,168062,2513377,,2481,,,6.686700801352124,6904,2155,,"Texas","04000US48",585.5442394034251,0.19859350505167872,8.644043614617805,331.0309842450895,8756.848209583739,,,28.137563978901007,169790.26666666666,591.565687385834,39.53333333333333,0.13773795145689532,2497.6,8.701879617843382,68609,239.040382247204,2500964.1333333333,8713.600583284224,0,0,0,0,6679.6,23.272371514792862,1593576000000
"7/2",3472,22,225,28393,87709,884018,11500,2849,,,9.921630555033948,1649,,,"Georgia","04000US13",833.7773510560176,0.20913591220094158,27.083100630021935,269.90890705096973,8403.632310547817,2.1388900111459934,109.32104501412856,33.00544941643951,87761.2,834.2735735386033,15.466666666666667,0.14702888372914683,2835.733333333333,26.956985337512887,18975.266666666666,180.38225925406607,885825.6,8420.815677588473,152.86666666666667,1.4531777172023004,11435.6,108.70884716204945,2489.733333333333,23.667847809261715,1593662400000
"7/2",195,37,40,13916,109338,1131994,11392,8132,7918,214,9.658885117765642,681,113,52,"Massachusetts","04000US25",1584.115324082398,0.5360649270249019,117.81837801531088,201.6183655264469,16400.602189260186,0.5795296508377319,165.05004455858602,2.825207047833943,109370.8,1584.590538396085,22,0.3187413079607525,8128,117.76042505022708,12921.733333333334,187.2131901721237,1126915.8,16327.028002438083,22.666666666666668,0.32840013547471475,11400,165.16595048875357,219.06666666666666,3.1738907210879783,1593662400000
"7/2",468,27,87,21016,173404,1464961,20141,15014,13251,1763,11.836765620381703,1027,216,170,"New Jersey","04000US34",1946.4961632235209,0.3030806463924423,168.5352898124492,235.90899498457657,16444.493585915505,0.9765931939312029,226.0869369996363,5.253397870802333,173383.6,1946.2671689573576,34.333333333333336,0.38539884664717966,15020.4,168.60713115085335,20017.266666666666,224.69800445715634,1465794.6666666667,16453.85166858992,60.46666666666667,0.6787509784640622,20071.4,225.3056624444913,322.3333333333333,3.618259074833231,1593662400000
"7/2",832,63,0,18444,88074,961731,1145,6712,,,9.157862229667131,631,,106,"Pennsylvania","04000US42",687.6988161217329,0.4919161774833568,52.40859338521097,144.01431710322277,7509.381544242004,,8.940381320927676,6.496416820097665,88033.6,687.3833651126802,22,0.1717802524545056,6691.133333333333,52.245662418488976,17146.2,133.8808438470656,962178.9333333333,7512.879094291221,0,0,1145,8.940381320927674,645.0666666666667,5.036805220453926,1593662400000
"7/2",7915,44,0,85103,175977,2598480,,2525,,,6.7723053477417565,7382,2231,,"Texas","04000US48",613.1208638329696,0.15330024951357657,8.797343864131383,296.50707123531606,9053.355280819056,,,27.576624429544513,176751.93333333332,615.8208064092511,44.6,0.15539070746148897,2542.2,8.85727032530487,70629.53333333334,246.0801155233517,2571593.6666666665,8959.680698807575,0,0,0,0,6961.666666666667,24.25511902341702,1593662400000
"7/3",2784,7,153,18412,90493,902430,11653,2856,,,10.0277029797325,1671,,,"Georgia","04000US13",860.2425501272639,0.06654324479120868,27.149643874813144,175.02774615653348,8578.660056704352,1.4544452075792755,110.77549022170783,26.465199071246428,90435.6,859.6968955199759,14.666666666666666,0.13942394146729437,2850.4,27.096409278980175,19818.466666666667,188.39786839805853,905644.0666666667,8609.213545986531,165.33333333333334,1.5716880674495006,11600.933333333332,110.28053522949895,2674.4,25.423321981372645,1593748800000
"7/3",290,17,44,8339,109628,1140333,11436,8149,7935,214,9.613683020661508,656,106,55,"Massachusetts","04000US25",1588.3169140509717,0.24630010160603602,118.06467811691692,120.81744395839614,16521.419633218582,0.637482615921505,165.68752717450752,4.201589968573556,109589,1587.751872641405,22.2,0.32163895621494126,8150.2,118.08206400644204,13296,192.63565593846207,1140211.8,16519.663658376543,22,0.3187413079607525,11422,165.48469179671434,218.2,3.161334245319827,1593748800000
"7/3",435,58,73,21637,173839,1486598,20214,15072,13308,1764,11.693746392770608,1028,216,167,"New Jersey","04000US34",1951.3791291931768,0.6510621292874686,169.18635194173666,242.87984985160273,16687.37343576711,0.8194402661721588,226.90637726580846,4.882965969656015,173713.6,1949.9714879688208,34.86666666666667,0.3913856248475242,15055.266666666666,168.99851677570086,20184.4,226.57411107568936,1485979.0666666667,16680.42577966561,59.93333333333333,0.6727642002637175,20131.333333333332,225.97842664475505,330,3.704319011463183,1593748800000
"7/3",667,34,0,18094,88741,979825,1145,6746,,,9.056821371163219,598,,105,"Pennsylvania","04000US42",692.9068810484217,0.26547857197514496,52.674071957186115,141.28144945053745,7650.662993692541,,8.940381320927676,5.208064926688873,88707.33333333333,692.6440052075444,21.533333333333335,0.16813642891759178,6712.666666666667,52.41379884740656,17624.333333333332,137.61420133374352,979803.2666666667,7650.493295624964,0,0,1145,8.940381320927674,673.7333333333333,5.260640094864343,1593748800000
